Company,Licence Number,Licence Status,Surface Location,UWI,Field/Area Name,Pool/Deposit Name,"Final Total Depth, m",Last Volumetric Activity Date,"Last Annual Oil Prod, m³","Last Annual Gas Prod, 10³m³","Last Annual Water Prod, m³",,status,,SCVF or GM History,Well Deviation,Cement Top,Casing Failure History,Well Age,Suspended Well Status  Date,H2S,Land Use,Protection of Useable Water Aquifers,Proximity to Nearest Water Well,Well Accessibility,TVD (mKB),Well Operation type,TOTAL SCORE,,SCVF or GM History (4),Well Deviation (3),Cement Top (3),Casing Failure History (3),Well Age (3),Suspended Well Status  Date (3),H2S (4),Land Use (4),Protection of Useable Water Aquifers(3),Proximity to Nearest Water Well (2) ,Well Accessibility (3),TVD (mKB) (2),Well Operation type (3),total score
"Gauchoil, Inc. 0W8K",269214,Issued,04-26-061-01W4,00/04-26-061-01W4/0,,,400,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Glencoe Resources Ltd. 0NM3,85966,Suspension,03-03-042-24W4,00/03-03-042-24W4/0,CHIGWELL NORTH,D-3 A,"1,868.50",1984-04-01,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Glencoe Resources Ltd. 0NM3,85966,Suspension,03-03-042-24W4,00/03-03-042-24W4/2,,,"1,868.50",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Glencoe Resources Ltd. 0NM3,113742,Issued,16-21-041-24W4,00/16-21-041-24W4/0,CHIGWELL,MANNVILLE K,"1,655.00",2000-12-01,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Glencoe Resources Ltd. 0NM3,113742,Issued,16-21-041-24W4,00/16-21-041-24W4/2,CHIGWELL,GLAUCONITIC J,"1,655.00",2014-12-01,14.3,38.9,3.2,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Glencoe Resources Ltd. 0NM3,135802,Suspension,11-01-029-01W4,00/11-01-029-01W4/0,,,"1,005.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Glencoe Resources Ltd. 0NM3,141931,Suspension,14-09-044-03W5,00/14-09-044-03W5/0,PEMBINA,VIKING ZZZ,"1,795.00",2003-09-01,9.1,24.5,1.6,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,326165,Issued,01-36-053-13W4,00/01-36-053-13W4/0,PLAIN,LOWER MANNVILLE Q,742,2007-10-01,0,120.8,210,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,326165,Issued,01-36-053-13W4,00/01-36-053-13W4/2,PLAIN,COLONY OOO,742,2009-09-01,0,123.2,78.5,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,331208,Issued,14-29-048-27W4,02/14-29-048-27W4/0,WIZARD LAKE,BR UND,639,2009-04-01,0,12.3,44.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,332150,Suspension,01-36-053-13W4,02/01-36-053-13W4/0,PLAIN,CLNY UND,665,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,332150,Suspension,01-36-053-13W4,02/01-36-053-13W4/2,PLAIN,CLNY UND,665,2005-12-01,0,256.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,332150,Suspension,01-36-053-13W4,02/01-36-053-13W4/3,PLAIN,VIKING Z,665,2005-11-01,0,657.4,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,332150,Suspension,01-36-053-13W4,02/01-36-053-13W4/4,PLAIN,U MANN UND,665,2007-04-01,0,225.3,685.5,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,332150,Suspension,01-36-053-13W4,02/01-36-053-13W4/5,PLAIN,U MANN UND,665,2012-09-01,0,0,11,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,349019,Issued,12-36-053-13W4,00/12-36-053-13W4/0,PLAIN,COMMINGLED POOL 016,747,2008-07-01,0,84.8,98,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,349019,Issued,12-36-053-13W4,00/12-36-053-13W4/2,PLAIN,COMMINGLED POOL 016,747,2014-12-01,0,92,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Golden Coast Energy Corp. A5XE,447291,Issued,14-22-047-25W4,02/14-22-047-25W4/0,WETASKIWIN,COLONY B,"1,325.00",2014-12-01,114.1,4.6,379.1,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goldenrod Resources Inc. 0Y9X,168271,Issued,06-22-041-26W4,00/06-22-041-26W4/0,,,"1,745.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goldenrod Resources Inc. 0Y9X,168271,Issued,06-22-041-26W4,00/06-22-041-26W4/2,LACOMBE,L MANN UND,"1,745.00",2009-07-01,0.2,0,32.7,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,57405,Issued,06-14-038-03W4,00/06-14-038-03W4/0,PROVOST,COMMINGLED MFP9515,842.8,2016-01-01,0,83.2,4.8,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,57405,Issued,06-14-038-03W4,00/06-14-038-03W4/2,PROVOST,COMMINGLED MFP9515,842.8,2015-11-01,69.2,117.4,61.5,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,57439,Issued,06-12-038-03W4,00/06-12-038-03W4/0,PROVOST,COMMINGLED MFP9515,853.4,2015-01-01,0,56.8,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,63709,Suspension,11-14-041-08W4,00/11-14-041-08W4/0,PROVOST,COMMINGLED POOL 039,914.4,2012-01-01,0,157,7.2,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,77352,Issued,07-13-038-03W4,00/07-13-038-03W4/0,PROVOST,COMMINGLED MFP9515,850,2016-02-01,0,230.6,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,80522,Suspension,13-27-046-05W4,00/13-27-046-05W4/0,WAINWRIGHT,UPPER MANNVILLE B,720,2015-07-01,0,91.3,19,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,80522,Suspension,13-27-046-05W4,00/13-27-046-05W4/2,WAINWRIGHT,WAINWRIGHT G,720,1989-12-01,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,98265,Suspension,06-27-046-05W4,00/06-27-046-05W4/0,,,717,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,98265,Suspension,06-27-046-05W4,00/06-27-046-05W4/2,,,717,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,99560,Issued,14-12-038-03W4,00/14-12-038-03W4/0,PROVOST,UPPER MANNVILLE DDD,850,2015-12-01,0,66,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,129021,Suspension,10-08-038-02W4,00/10-08-038-02W4/0,PROVOST,UPPER MANNVILLE Q5Q,841,2007-03-01,95.1,0,899.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,129021,Suspension,10-08-038-02W4,00/10-08-038-02W4/2,PROVOST,COMMINGLED MFP9515,841,2016-02-01,0,6.3,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,132177,Issued,08-15-038-02W4,00/08-15-038-02W4/0,PROVOST,UPPER MANNVILLE R4R,856,2016-02-01,0,"1,227.90",0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,204611,Issued,12-24-038-02W4,00/12-24-038-02W4/0,PROVOST,MCLAREN II,795,2016-02-01,0,465,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,207763,Suspension,10-30-048-08W4,00/10-30-048-08W4/0,VIKING-KINSELLA,WAINWRIGHT D,791,2010-07-01,0,109,7.1,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,209705,Amended,03-30-038-02W4,00/14-19-038-02W4/0,,,890,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,209705,Amended,03-30-038-02W4,00/14-19-038-02W4/2,,,890,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,242224,Suspension,05-10-037-01W4,00/05-10-037-01W4/0,PROVOST,COLONY L3L,796,2004-10-01,7.2,108.5,58.4,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,246699,Issued,13-07-036-02W4,00/13-07-036-02W4/0,PROVOST,SPARKY AA,855,2002-12-01,348,1.2,39.8,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,246699,Issued,13-07-036-02W4,00/13-07-036-02W4/2,PROVOST,MCLAREN X,855,2011-09-01,0,225.9,12,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,263386,Suspension,14-13-038-02W4,02/14-13-038-02W4/0,PROVOST,UPPER MANNVILLE JJ,850,2007-06-01,0,362.1,30.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,263386,Suspension,14-13-038-02W4,02/14-13-038-02W4/2,PROVOST,UPPER MANNVILLE JJ,850,2003-05-01,0,"1,045.20",0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,271585,Amended,11-32-037-02W4,00/11-32-037-02W4/0,PROVOST,COLONY RRR,887,2015-02-01,0,37.5,10,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,284500,Issued,12-15-035-11W4,00/12-15-035-11W4/3,PROVOST,BELLY RIVER A,923.5,2015-12-01,0,232.5,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,289959,Suspension,07-22-034-11W4,00/07-22-034-11W4/2,PROVOST,COMMINGLED MFP9515,922,2009-07-01,0.3,291.9,323.4,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,290961,Issued,02-14-035-11W4,02/02-14-035-11W4/3,PROVOST,BELLY RIVER A,938.8,2015-12-01,0,578.7,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,303397,Suspension,16-12-035-11W4,00/16-12-035-11W4/2,,,"1,078.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,303397,Suspension,16-12-035-11W4,00/16-12-035-11W4/3,,,"1,078.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,304026,Issued,04-12-035-11W4,02/04-12-035-11W4/0,PROVOST,BELLY RIVER A,455,2015-12-01,0,484.7,10.5,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,304026,Issued,04-12-035-11W4,02/04-12-035-11W4/2,PROVOST,BASAL BELLY RIVER GG,455,2015-12-01,0,463.7,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/0,,,"1,170.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/2,,,"1,170.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/3,,,"1,170.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/4,GARDEN PLAINS,GLC SS UND,"1,170.00",2005-01-01,148.1,110.2,532.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/5,GARDEN PLAINS,TEMP COMMINGLED CODE,"1,170.00",2014-07-01,5.5,192,66.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/6,GARDEN PLAINS,TEMP COMMINGLED CODE,"1,170.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306287,Issued,16-36-034-13W4,00/16-36-034-13W4/7,GARDEN PLAINS,TEMP COMMINGLED CODE,"1,170.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306331,Suspension,09-10-035-12W4,00/09-10-035-12W4/0,,,"1,130.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306331,Suspension,09-10-035-12W4,00/09-10-035-12W4/2,,,"1,130.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306796,Issued,09-06-035-12W4,00/09-06-035-12W4/0,GARDEN PLAINS,UPPER MANNVILLE LL,"1,173.00",2005-07-01,0,"2,600.70",122.3,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306796,Issued,09-06-035-12W4,00/09-06-035-12W4/2,GARDEN PLAINS,COMMINGLED POOL 002,"1,173.00",2009-06-01,0,420,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306796,Issued,09-06-035-12W4,00/09-06-035-12W4/3,GARDEN PLAINS,COMMINGLED POOL 002,"1,173.00",2005-10-01,0,96.2,42,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306796,Issued,09-06-035-12W4,00/09-06-035-12W4/4,GARDEN PLAINS,COMMINGLED POOL 002,"1,173.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306848,Suspension,08-05-035-12W4,00/08-05-035-12W4/0,,,"1,190.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306848,Suspension,08-05-035-12W4,00/08-05-035-12W4/2,GARDEN PLAINS,COMMINGLED POOL 003,"1,190.00",2005-11-01,0,927.5,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,306848,Suspension,08-05-035-12W4,00/08-05-035-12W4/3,GARDEN PLAINS,COMMINGLED POOL 003,"1,190.00",2005-09-01,0,1.4,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307453,Issued,07-35-034-13W4,00/07-35-034-13W4/0,,,"1,114.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307453,Issued,07-35-034-13W4,00/07-35-034-13W4/2,,,"1,114.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307453,Issued,07-35-034-13W4,00/07-35-034-13W4/3,,,"1,114.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307453,Issued,07-35-034-13W4,00/07-35-034-13W4/4,GARDEN PLAINS,COMMINGLED POOL 002,"1,114.00",2016-03-01,0,482.8,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307453,Issued,07-35-034-13W4,00/07-35-034-13W4/5,GARDEN PLAINS,COMMINGLED POOL 002,"1,114.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307453,Issued,07-35-034-13W4,00/07-35-034-13W4/6,GARDEN PLAINS,COMMINGLED POOL 002,"1,114.00",2005-08-01,0,177.6,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307698,Suspension,08-04-035-12W4,00/08-04-035-12W4/0,GARDEN PLAINS,COMMINGLED POOL 006,"1,165.00",2016-02-01,0,79.8,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,307698,Suspension,08-04-035-12W4,00/08-04-035-12W4/2,GARDEN PLAINS,COMMINGLED POOL 006,"1,165.00",2004-11-01,0,38.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,308423,Issued,16-24-058-06W4,00/16-24-058-06W4/0,LINDBERGH,GRAND RAPIDS CC,682,2009-03-01,0,60.9,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,308423,Issued,16-24-058-06W4,00/16-24-058-06W4/2,,,682,,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,308437,Issued,09-01-035-12W4,00/09-01-035-12W4/0,PROVOST,LLOYDMINSTER B5B,"1,137.00",2006-02-01,161.6,436.5,25.9,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,308437,Issued,09-01-035-12W4,00/09-01-035-12W4/2,PROVOST,UPPER MANNVILLE W10W,"1,137.00",2016-02-01,0,448.2,0,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,308437,Issued,09-01-035-12W4,00/09-01-035-12W4/3,PROVOST,UPPER MANNVILLE W10W,"1,137.00",,,,,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Goodland Energy Ltd. A1LY,308675,Suspension,14-16-035-12W4,00/14-16-035-12W4/0,PROVOST,GLC SS UND,"1,162.00",2004-11-01,9.2,238.8,82.8,,,,,,,,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
